listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
35298141,1 Bedroom - BROOKVIEW APARTMENTS - Kilimani,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/7a748e4f-dac5-466f-9f93-cfe976482e9d.jpg,12,76164129,Sophie Or Ben,"","",false,-1.2912,36.7791,2,1,1,1.0,false,"TV,Washer,Cable TV,Dryer,Wifi,Backyard,Pool,Fire extinguisher,Luggage dropoff allowed,Kitchen,Essentials,Long term stays allowed,Free parking on premises,Lock on bedroom door,Hangers,Hot water,Iron,Dedicated workspace,Outdoor furniture,Refrigerator,Dishes and silverware,Cooking basics",false,,1,Flexible,KES,0,0,14,4.71,4.8,4.7,4.9,4.8,4.9,4.8,427.0,55093.0,25.8,3337.9,0.052,0.057,1.2,150.9,1.3,166.4,19,34,346,365,0.0,0.0,31.3,4041.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
35335812,1 Bedroom Brookview Apartments in Kilimani,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/7a748e4f-dac5-466f-9f93-cfe976482e9d.jpg,12,76164129,Sophie Or Ben,"","",false,-1.2912,36.7790,2,1,1,1.0,false,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Free street parking,Outdoor furniture,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Washer,Dryer,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Dedicated workspace",false,false,1,Flexible,KES,0,0,20,4.8,4.8,4.8,4.7,4.9,5.0,5.0,1872.0,241855.0,26.2,3387.7,0.2,0.212,5.1,662.6,5.4,703.1,73,21,292,365,354.0,45737.0,29.1,3754.0,0.144,0.0,3.9,508.2,0.0,0.0,13,0,77,90
35566505,"Stylish, modern 2-bd apt in the heart of Westlands",Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzU1NjY1MDU%3D/original/089d4a98-e58c-4076-8159-9dac4575bd4f.jpeg,34,2586670,Isabel,"","",false,-1.2630,36.7892,3,2,2,2.0,false,"TV,Window guards,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Smoke alarm,Carbon monoxide alarm,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Iron,Dedicated workspace",false,false,1,Moderate,KES,0,0,22,4.59,4.8,4.9,4.5,4.7,4.8,4.7,2438.0,315358.0,92.1,11896.9,0.071,0.1,6.7,864.0,9.4,1217.6,26,106,339,365,1259.0,162668.0,88.1,11387.1,0.156,0.467,14.0,1807.4,42.0,5422.3,14,60,76,90
35571707,Jane's Nyayo Estate Embakasi Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-35571707/original/42f87117-b72a-445d-8713-d50ac9168565.jpg,48,267276110,Jane,270833443,Ponventra,true,-1.3125,36.9096,6,3,3,2.5,false,"TV,Blender,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Shower gel,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Iron,Dedicated workspace,Toaster",true,false,2,Flexible,KES,0,0,74,4.8,4.8,4.9,4.7,4.8,4.8,4.8,5267.0,680792.0,50.1,6474.8,0.282,0.352,14.4,1865.2,18.0,2323.5,103,72,262,365,2403.0,310475.0,52.7,6811.9,0.5,0.634,26.7,3449.7,33.8,4372.9,45,19,45,90
35850895,Explore Nairobi from Private Homely Bungalow,Entire bungalow,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzU4NTA4OTU%3D/original/4c87d191-75d1-4d4f-b852-183825086b1d.jpeg,31,89069345,Jay,"","",true,-1.2676,36.7356,4,2,3,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Pool table,Books and reading material,Portable fans,Smoking allowed,Pets allowed,Laundromat nearby,Outdoor furniture,Hammock,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Sound system,Baby monitor,Rice maker,Baby bath,High chair,Children’s books and toys,Blender,Window guards,Babysitter recommendations,Crib,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Body soap,Outdoor shower,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Barbecue utensils,Bread maker,Toaster",false,false,1,Moderate,KES,0,0,37,4.86,4.8,5.0,4.8,5.0,4.7,4.9,2284.0,295119.0,25.6,3314.4,0.211,0.228,6.3,808.5,6.8,875.7,77,28,288,365,1255.0,162151.0,31.6,4087.1,0.4,0.0,13.9,1801.7,0.0,0.0,36,0,54,90
35967943,Executive  Flat  : One Bedroom  with Home Office,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/1cc5d236-e2bc-4468-862f-d5316daac2a7.jpg,34,58334970,Grace Kinya,"","",true,-1.3046,36.8133,2,1,1,2.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Cleaning products,Coffee maker,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Private entrance",true,false,2,Flexible,KES,15,0,55,4.69,4.7,4.8,4.7,4.7,4.5,4.5,7873.0,1017096.0,61.8,7985.3,0.356,0.367,21.6,2786.6,22.2,2873.2,130,11,235,365,559.0,72225.0,63.2,8168.6,0.089,0.0,6.2,802.5,0.0,0.0,8,0,82,90
36253079,"Home Away from Home, Spacious 1 Bedroom, Braeside",Entire home,entire_home,https://a0.muscache.com/im/pictures/fb70896d-f5a9-4873-a1d6-25a0c5a20d16.jpg,10,238671543,Victor,"","",false,-1.2855,36.7684,2,1,1,1.0,false,"TV,Cable TV,Wifi,Crib,Kitchen,Free parking on premises,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Shower gel,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Iron,Private entrance",true,,1,Moderate,KES,0,0,67,4.61,4.8,4.9,4.7,4.9,4.9,4.7,1132.0,146409.0,33.0,4267.0,0.096,0.111,3.1,401.1,3.6,463.3,35,49,330,365,177.0,22868.0,34.9,4507.7,0.056,0.0,2.0,254.1,0.0,0.0,5,0,85,90
36372244,Lavender Suite,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/880002bf-a5bd-4f75-97c7-10dab0b81a35.jpg,20,248850542,Patricia,"","",true,-1.3057,36.8227,2,,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,false,1,Flexible,KES,0,0,31,4.77,4.9,4.8,4.9,4.8,4.8,4.9,322.0,41554.0,20.7,2679.8,0.047,0.052,0.9,113.8,1.0,125.9,17,35,348,365,84.0,10852.0,21.4,2769.0,0.044,0.0,0.9,120.6,0.0,0.0,4,0,86,90
36383129,Stylish and airy flat in the heart of Karen,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-36383129/original/1cf31e66-b974-4fdb-bc69-1e6caf0e7654.jpeg,35,57831696,Guyo,"","",true,-1.3274,36.7169,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Portable fans,Hot water,Conditioner,Bed linens,Extra pillows and blankets,Free street parking,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Oven,Coffee,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Iron,Freezer,Toaster",true,false,1,Moderate,KES,15,10,148,4.85,4.9,5.0,4.8,5.0,4.9,4.8,5732.0,740672.0,45.6,5890.4,0.392,0.466,15.7,2029.2,18.7,2412.6,143,58,222,365,302.0,39020.0,55.5,7169.4,0.056,0.0,3.4,433.6,0.0,0.0,5,0,85,90
36683442,Poolside 2BR Apt @ the Jungle Oasis w/ heated pool,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-36683442/original/621ee4cd-3291-4828-b730-d63a26327347.jpeg,35,194977510,Sidney,"","",true,-1.3127,36.6736,4,2,2,2.0,false,"High chair,Wifi,Pool,Crib,Kitchen,Board games,Free parking on premises,Room-darkening shades,Hot water kettle,Hot water,Body soap,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Refrigerator,Fire pit,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Dryer,Shower gel,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Dedicated workspace,Freezer,Private entrance,Toaster",true,false,1,Strict,KES,20,0,230,4.91,4.9,4.9,4.9,4.9,4.9,4.8,34186.0,4416403.0,135.9,17562.5,0.685,0.0,93.7,12099.7,0.0,0.0,250,0,115,365,8829.0,1140737.0,134.9,17431.0,0.722,0.0,98.1,12674.9,0.0,0.0,65,0,25,90
36695083,"The ChatRoom , Wood Avenue , Yaya center, Kilimani",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/8639a5ba-ffe4-4258-895f-bcf7bb1cd975.jpg,31,275801630,Mary,"299624079,522854849","Dan,Margaret",false,-1.2944,36.7853,2,1,1,1.0,false,"TV,Wifi,Pool,Kitchen,Board games,Free parking on premises,Hot water kettle,Gym,Mini fridge,Free street parking,Laundromat nearby,Outdoor furniture,Hot tub,Cleaning products,Heating,Wine glasses,Washer,Dryer,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Children’s dinnerware,Hot water,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,EV charger,Exercise equipment,Backyard,Long term stays allowed,Safe,Dining table,Outdoor playground",true,false,1,Moderate,KES,0,0,61,4.77,4.8,4.8,4.8,4.8,5.0,4.8,1064.0,137382.0,47.9,6194.2,0.063,0.085,2.9,376.4,3.9,508.8,23,95,342,365,0.0,0.0,50.1,6468.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
37506501,Amazing 1BR nestled in quiet leafy Nairobi!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mzc1MDY1MDE%3D/original/28233c91-420b-468f-8208-3684f93ab3eb.jpeg,17,59115143,Wanjiru,43805908,Stan,true,-1.2859,36.7838,2,1,1,1.0,false,"TV,Blender,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Hot water,Resort access,Mini fridge,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Coffee,Stove,Wine glasses,Washer,Dryer,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer",false,false,2,Moderate,KES,0,0,66,4.92,4.9,5.0,5.0,5.0,4.9,4.8,5186.0,669444.0,44.6,5757.6,0.359,0.53,14.2,1834.1,21.0,2710.3,131,118,234,365,445.0,57495.0,54.3,7020.0,0.1,0.145,4.9,638.8,7.2,927.3,9,28,81,90
37580790,"Homely Apartment: Yaya Kilimani, close Yaya Center",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-37580790/original/a74b6e46-7ee9-48dd-a36c-9a6dbc4ce0bb.jpeg,76,258228774,Lauren,"","",true,-1.2967,36.7906,4,2,2,3.0,false,"TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Washer,Exercise equipment,Patio or balcony,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",false,,2,Flexible,KES,0,0,44,4.89,4.9,4.8,4.9,4.9,4.9,4.9,1512.0,195229.0,61.9,8001.0,0.066,0.073,4.1,534.9,4.6,589.8,24,34,341,365,880.0,113701.0,63.8,8238.9,0.156,0.0,9.8,1263.3,0.0,0.0,14,0,76,90
37613831,Astoria Apartments 1 Br With a gym &Pool Lavington,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-37613831/original/dfabdf09-fcd9-4bdb-b866-6a355bbb504c.jpeg,36,8042369,Sherry,"","",false,-1.2935,36.7637,2,1,1,1.0,false,"TV,Blender,Wifi,Pool,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Body soap,Elevator,Bed linens,Laundromat nearby,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Wine glasses,Washer,Single level home,Smoke alarm,Exercise equipment,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Sun loungers,Private entrance,Toaster",true,false,1,Firm,KES,5,5,19,4.53,4.3,4.7,4.3,4.8,5.0,4.4,1118.0,144612.0,52.5,6784.1,0.058,0.0,3.1,396.2,0.0,0.0,21,0,344,365,236.0,30492.0,49.0,6335.3,0.056,0.0,2.6,338.8,0.0,0.0,5,0,85,90
37707710,"Erica Residences - Riverside, 3 Bedroom Apartment",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mzc3MDc3MTA=/original/094ba428-9de3-459c-9519-f36454f64cbe.jpeg,58,272743697,Hilda,"","",false,-1.2702,36.8000,6,3,3,3.5,false,"TV,Blender,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Shower gel,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Freezer,Toaster",true,false,1,Flexible,KES,0,0,22,4.64,4.6,4.9,4.7,5.0,4.8,4.8,5623.0,726879.0,85.0,10977.2,0.181,0.204,15.4,1991.4,17.4,2243.5,66,41,299,365,1452.0,187604.0,90.4,11682.9,0.178,0.18,16.1,2084.5,16.3,2107.9,16,1,74,90
37726876,Private Double Rooms near UN HQ Gigiri,Private room in nature lodge,private_room,https://a0.muscache.com/im/pictures/84e0ab0e-b40c-414a-ad14-a68e4affaf9e.jpg,57,175060632,Norman,"","",true,-1.2244,36.8262,14,7,7,7.0,false,"TV,Wifi,Kitchen,Free parking on premises,Room-darkening shades,Books and reading material,Smoking allowed,Hot water,Body soap,Breakfast,Conditioner,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Hammock,Cleaning products,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Clothing storage,Wine glasses,Washer,BBQ grill,Exercise equipment,Shower gel,Backyard,Fire extinguisher,Bidet,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Private entrance",true,false,2,Flexible,KES,0,0,9,4.56,4.2,5.0,4.6,4.6,4.9,4.4,723.0,93267.0,54.1,6987.2,0.036,0.0,2.0,255.5,0.0,0.0,13,0,352,365,0.0,0.0,55.3,7147.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
37766191,Waterfall side home stay UN Runda (Nairobi).,Private room in nature lodge,private_room,https://a0.muscache.com/im/pictures/9b7c03ce-1b5f-451e-b3aa-5d5b23293ff7.jpg,53,175060632,Norman,"","",true,-1.2927,36.8226,14,7,7,7.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Smoking allowed,Breakfast,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Coffee,Clothing storage,Wine glasses,Washer,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Blender,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Backyard,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",true,false,2,Moderate,KES,0,0,18,4.83,4.6,4.9,4.9,4.9,4.8,4.9,1248.0,161052.0,56.1,7249.2,0.063,0.0,3.4,441.2,0.0,0.0,23,0,342,365,59.0,7623.0,58.8,7598.7,0.011,0.0,0.7,84.7,0.0,0.0,1,0,89,90
37808882,Apartment near Artcaffe & LeMac_ Westlands Nairobi,Private room in condo,private_room,https://a0.muscache.com/im/pictures/180c6c66-d43c-4a00-95c1-fd419393e19c.jpg,40,276167318,Kiya,"","",true,-1.2645,36.7874,,,1,0.0,false,"TV,Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Smoking allowed,Ceiling fan,Elevator,Trash compactor,Laundromat nearby,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Bidet,Essentials,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Life size games,Outdoor dining area,Freezer,High chair,Blender,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",false,false,,Flexible,KES,15,0,17,4.94,4.8,4.9,4.9,4.9,4.9,4.8,1648.0,212980.0,20.4,2636.1,0.258,0.274,4.5,583.5,4.8,620.9,94,22,271,365,145.0,18734.0,27.9,3599.0,0.056,0.074,1.6,208.2,2.1,275.5,5,22,85,90
37855786,Yellow Pearl Luxury Gem Apartment in Nairobi Ngara,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a01fd981-eedf-487b-939c-5e8768ea8756.jpg,23,429266147,Anata,186297796,Mike,false,-1.2771,36.8293,2,1,1,1.5,false,"Stove,TV,Smoke alarm,Wifi,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Pets allowed,Hangers,Hot water,Iron,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven",true,false,1,Flexible,KES,5,0,62,4.27,4.3,4.3,4.6,4.4,3.6,4.2,663.0,85666.0,13.2,1712.1,0.137,0.0,1.8,234.7,0.0,0.0,50,0,315,365,436.0,56337.0,14.1,1823.3,0.344,0.0,4.8,626.0,0.0,0.0,31,0,59,90
37856904,"Lovely studio apartment with a nice 
street view",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-37856904/original/9b7224b5-0353-48e1-9be4-e43a1c5773e9.jpg,39,223972189,Maurine,"","",false,-1.2626,36.8076,2,1,1,1.0,false,"TV,Washer,Wifi,Patio or balcony,Kitchen,Free parking on premises,Pets allowed,Hair dryer,Iron,Dedicated workspace,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics",,,3,Moderate,KES,20,,13,4.69,4.7,4.8,4.6,5.0,4.8,4.8,1949.0,251646.0,37.6,4854.3,0.159,0.0,5.3,689.4,0.0,0.0,58,0,307,365,0.0,0.0,41.9,5413.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
37867784,"Comfortable and stylish - Maison Mitwaba, Room 3",Private room in bed and breakfast,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-37867784/original/49bc7328-774f-415a-8f31-96ce445075b1.jpeg,31,100863287,Henk,"","",false,-1.3273,36.7332,,,1,0.0,false,"TV,Wifi,Kitchen,Free parking on premises,Portable fans,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Washer,Smoke alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace",false,false,2,Flexible,KES,0,9,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3536.0,456663.0,62.6,8092.3,0.159,0.182,9.7,1251.1,11.1,1431.5,58,46,307,365,736.0,95093.0,67.0,8659.5,0.122,0.177,8.2,1056.6,11.9,1533.8,11,28,79,90
37878516,Lotus suite,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-37878516/original/1a37290e-7172-44c7-83a9-a4703ba8cef9.jpeg,20,248850542,Patricia,"35617137,480735841","Brian,Wanjiku",true,-1.3059,36.8206,2,,1,1.0,false,"TV,Blender,Wifi,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Elevator,Bed linens,Trash compactor,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Cleaning before checkout,Hangers,Iron,Dedicated workspace,Toaster",true,false,1,Flexible,KES,0,0,87,4.89,4.9,4.9,4.9,4.9,4.8,4.9,386.0,49845.0,21.4,2768.4,0.052,0.0,1.1,136.6,0.0,0.0,19,0,346,365,94.0,12146.0,23.3,3011.7,0.044,0.0,1.0,135.0,0.0,0.0,4,0,86,90
37891823,"Elegant,Family friendly 3BR near Yaya Center",Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-37891823/original/912e9f1d-507f-42b8-b1a0-8d82984d97b9.jpeg,22,287041184,Racquel,"","",false,-1.2969,36.7877,6,3,3,2.0,false,"TV,Cable TV,Wifi,Pool,Kitchen,Board games,Free parking on premises,Hot water kettle,Portable fans,Smoking allowed,Gym,Elevator,Laundromat nearby,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Bathtub,Baby bath,Blender,Babysitter recommendations,Room-darkening shades,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Toaster",true,false,2,Firm,KES,15,0,31,4.48,4.6,4.6,4.5,4.6,4.9,4.6,3633.0,470080.0,66.2,8557.2,0.14,0.152,10.0,1287.9,10.8,1403.2,51,30,314,365,1349.0,174295.0,66.5,8589.2,0.222,0.0,15.0,1936.6,0.0,0.0,20,0,70,90
